Rooms;Distance;Bathroom;Car;Landsize;BuildingArea;Price
3;8.7;2.0;2.0;202.0;121.0;662500.0
2;8.7;1.0;2.0;53.0;71.0;410000.0
3;8.7;1.0;2.0;689.0;110.0;920000.0
3;8.7;2.0;2.0;645.0;211.0;1320000.0
5;8.7;3.0;2.0;446.0;286.0;1150000.0
3;8.7;2.0;2.0;222.0;200.0;847000.0
2;8.7;1.0;2.0;3967.0;87.0;400000.0
3;8.7;2.0;2.0;1396.0;175.0;1072000.0
2;8.7;2.0;1.0;176.0;142.0;510000.0
3;8.7;2.0;2.0;151.0;3.0;865000.0
2;8.7;1.0;2.0;98.0;128.0;570000.0
2;8.7;1.0;1.0;0.0;99.0;335000.0
4;8.7;3.0;8.0;865.0;374.0;1900000.0
2;8.7;1.0;1.0;83.0;88.0;429000.0
3;8.7;2.0;2.0;4977.0;95.0;456000.0
2;8.7;2.0;1.0;3014.0;80.0;566000.0
2;8.7;1.0;1.0;85.0;84.0;408000.0
2;8.7;2.0;1.0;0.0;79.0;470000.0
3;8.7;3.0;2.0;173.0;184.0;780000.0
2;8.7;1.0;2.0;54.0;85.0;440000.0
4;8.7;2.0;2.0;452.0;245.0;1048700.0
2;8.7;1.0;2.0;54.0;85.0;400000.0
4;8.7;3.0;4.0;613.0;142.0;1215000.0
4;8.7;3.0;2.0;688.0;166.0;1180000.0
4;8.7;3.0;2.0;325.0;207.0;1117000.0
2;8.7;1.0;1.0;0.0;68.0;420000.0
4;8.7;2.0;2.0;215.0;231.0;770000.0
5;8.7;2.0;5.0;694.0;232.0;1151000.0
3;8.7;1.0;2.0;678.0;124.0;907000.0
2;8.7;2.0;1.0;3014.0;204.0;570000.0
3;8.7;2.0;2.0;203.0;160.0;820000.0
3;8.7;1.0;1.0;695.0;141.0;940000.0
4;8.7;2.0;1.0;573.0;196.0;1030000.0
4;8.7;3.0;2.0;270.0;215.0;1230000.0
3;8.7;2.0;2.0;211.0;234.0;884500.0
3;8.7;1.0;4.0;578.0;176.0;820000.0
2;2.8;2.0;1.0;0.0;85.0;780000.0
2;2.8;1.0;1.0;0.0;84.0;535000.0
2;2.8;1.0;1.0;0.0;55.0;450000.0
2;2.8;1.0;0.0;0.0;66.0;360000.0
2;2.8;1.0;1.0;0.0;80.0;665000.0
1;2.8;1.0;0.0;0.0;64.0;386000.0
1;2.8;1.0;1.0;0.0;59.0;659000.0
2;2.8;1.0;1.0;0.0;67.0;545000.0
1;2.8;1.0;0.0;0.0;57.0;450000.0
1;2.8;1.0;1.0;0.0;51.0;432000.0
3;2.8;2.0;1.0;0.0;122.0;750000.0
1;2.8;1.0;0.0;1414.0;47.0;375000.0
1;2.8;1.0;2.0;0.0;102.0;680000.0
2;2.8;1.0;2.0;0.0;55.0;470000.0
2;2.8;1.0;1.0;0.0;92.0;650000.0
2;2.8;1.0;1.0;0.0;68.0;483000.0
1;2.8;1.0;1.0;0.0;64.0;700000.0
2;2.8;1.0;1.0;4051.0;68.0;520000.0
1;2.8;1.0;1.0;0.0;65.0;440000.0
2;2.8;2.0;1.0;0.0;94.0;733000.0
3;2.8;2.0;1.0;0.0;89.0;760000.0
2;2.8;1.0;1.0;1136.0;69.0;360000.0
3;4.1;1.0;1.0;279.0;133.0;2600000.0
3;4.1;1.0;2.0;277.0;132.0;2350000.0
2;4.1;1.0;1.0;760.0;58.0;535000.0
2;4.1;1.0;1.0;0.0;67.0;700000.0
4;4.1;2.0;1.0;182.0;100.0;3120000.0
2;4.1;1.0;0.0;123.0;73.0;1025000.0
2;4.1;1.0;0.0;152.0;82.0;1920000.0
3;4.1;2.0;2.0;181.0;212.0;2623000.0
3;4.1;2.0;1.0;151.0;165.0;1500000.0
2;4.1;1.0;0.0;152.0;113.0;1630000.0
3;4.1;1.0;3.0;217.0;125.0;1910000.0
2;11.8;1.0;1.0;613.0;115.0;1320000.0
2;11.8;2.0;2.0;0.0;80.0;750000.0
3;11.8;3.0;2.0;1149.0;225.0;2588000.0
5;11.8;4.0;2.0;355.0;25.0;1400000.0
4;11.8;2.0;2.0;931.0;199.0;2200000.0
3;11.8;2.0;2.0;330.0;148.0;1310000.0
4;11.8;2.0;2.0;813.0;170.0;2335000.0
5;11.8;1.0;0.0;711.0;207.0;1815000.0
2;11.8;2.0;2.0;0.0;116.0;725000.0
4;11.8;2.0;6.0;2187.0;327.0;3900000.0
3;11.8;2.0;2.0;255.0;152.0;1200000.0
3;11.8;2.0;2.0;640.0;117.0;1564000.0
2;11.8;1.0;1.0;0.0;92.0;520000.0
3;6.9;2.0;2.0;0.0;120.0;670000.0
3;6.9;2.0;2.0;0.0;189.0;1055000.0
2;6.9;1.0;1.0;0.0;63.0;348000.0
4;6.9;3.0;2.0;615.0;201.0;1780000.0
3;6.9;2.0;1.0;287.0;196.0;1440000.0
4;6.9;1.0;1.0;388.0;120.0;1225000.0
4;6.9;3.0;2.0;384.0;178.0;1445000.0
3;6.9;1.0;2.0;328.0;107.0;990000.0
3;6.9;2.0;3.0;477.0;258.0;1550000.0
3;6.9;1.0;1.0;443.0;102.0;1170000.0
4;6.9;1.0;1.0;571.0;138.0;1120000.0
4;6.9;2.0;1.0;431.0;152.0;1530000.0
3;6.9;2.0;2.0;214.0;111.0;832000.0
2;6.9;1.0;1.0;0.0;82.0;420000.0
4;6.9;4.0;2.0;636.0;308.0;2400000.0
3;6.9;2.0;1.0;0.0;115.0;565000.0
2;6.9;1.0;1.0;0.0;85.0;550000.0
4;6.9;1.0;3.0;477.0;146.0;1211000.0
3;6.9;2.0;0.0;408.0;199.0;1630000.0
3;6.9;1.0;1.0;449.0;133.0;1160000.0
4;6.9;1.0;2.0;453.0;145.0;1361500.0
2;6.9;1.0;0.0;225.0;97.0;945000.0
1;6.9;1.0;1.0;0.0;54.0;360000.0
2;6.9;1.0;1.0;301.0;80.0;860000.0
4;6.9;1.0;3.0;539.0;190.0;1637000.0
3;6.9;2.0;2.0;249.0;168.0;1505000.0
2;6.9;1.0;1.0;1981.0;111.0;515000.0
2;6.9;1.0;1.0;0.0;39.0;330000.0
4;6.9;1.0;1.0;549.0;192.0;1322000.0
2;6.9;1.0;1.0;228.0;125.0;1015000.0
3;6.9;1.0;0.0;307.0;136.0;840000.0
5;6.9;3.0;2.0;646.0;261.0;1900000.0
5;6.9;3.0;3.0;619.0;372.0;2340000.0
3;6.9;2.0;2.0;394.0;160.0;1400000.0
4;6.9;2.0;1.0;435.0;329.0;1640000.0
3;6.9;1.0;2.0;436.0;142.0;1480000.0
2;6.9;1.0;1.0;0.0;59.0;410000.0
5;6.9;2.0;2.0;207.0;168.0;980000.0
3;6.9;2.0;1.0;216.0;156.0;842500.0
4;6.9;2.0;2.0;313.0;193.0;1345000.0
1;6.9;1.0;1.0;0.0;41.0;265000.0
2;6.9;1.0;1.0;345.0;95.0;849000.0
3;6.9;1.0;1.0;526.0;159.0;1425000.0
3;6.9;2.0;1.0;310.0;287.0;1345000.0
2;6.9;1.0;1.0;0.0;54.0;330000.0
4;6.9;2.0;1.0;67.0;145.0;726000.0
3;6.9;2.0;1.0;283.0;222.0;1250000.0
3;6.9;2.0;2.0;156.0;152.0;870000.0
3;6.9;2.0;3.0;596.0;203.0;1725000.0
2;6.9;1.0;1.0;166.0;81.0;600000.0
4;6.9;2.0;2.0;441.0;164.0;1505000.0
3;6.9;2.0;1.0;271.0;143.0;850000.0
1;6.9;1.0;1.0;0.0;45.0;292000.0
5;6.9;1.0;2.0;739.0;155.0;1740000.0
2;6.9;1.0;1.0;0.0;65.0;470000.0
3;6.9;2.0;2.0;217.0;145.0;1130000.0
3;6.9;3.0;1.0;325.0;132.0;930000.0
1;6.9;1.0;1.0;0.0;50.0;336000.0
2;6.9;2.0;2.0;239.0;120.0;800000.0
3;14.6;1.0;3.0;834.0;143.0;1224000.0
3;14.6;2.0;2.0;573.0;150.0;1000000.0
1;14.6;1.0;1.0;106.0;51.0;380500.0
4;14.6;3.0;2.0;443.0;4.0;930000.0
3;14.6;2.0;2.0;784.0;160.0;1090000.0
4;14.6;2.0;2.0;609.0;16.0;947500.0
3;14.6;1.0;4.0;695.0;165.0;836000.0
3;14.6;2.0;2.0;653.0;180.0;1417250.0
3;14.6;1.0;2.0;623.0;119.0;980000.0
2;14.6;1.0;3.0;649.0;75.0;950000.0
4;14.6;2.0;1.0;318.0;242.0;1140000.0
3;14.6;2.0;1.0;164.0;123.0;750000.0
4;14.6;3.0;4.0;581.0;159.0;1000000.0
4;14.6;2.0;1.0;696.0;214.0;1200000.0
3;14.6;1.0;1.0;603.0;112.0;987000.0
3;14.6;2.0;1.0;534.0;104.0;937000.0
4;14.6;2.0;1.0;720.0;218.0;1426000.0
4;14.6;3.0;2.0;272.0;188.0;1016000.0
3;14.6;2.0;3.0;558.0;133.0;901000.0
4;14.6;3.0;2.0;743.0;171.0;1300000.0
3;14.6;1.0;2.0;576.0;121.0;975000.0
4;14.6;2.0;1.0;603.0;140.0;1070000.0
2;14.6;1.0;1.0;83.0;79.0;639000.0
2;14.6;1.0;2.0;180.0;68.0;605000.0
3;14.6;1.0;1.0;593.0;115.0;960000.0
3;14.6;2.0;1.0;374.0;137.0;725000.0
3;14.6;2.0;2.0;261.0;107.0;800000.0
3;14.6;2.0;2.0;472.0;152.0;917000.0
3;14.6;1.0;1.0;698.0;114.0;890000.0
3;14.6;2.0;1.0;1660.0;160.0;1008000.0
2;14.6;1.0;2.0;756.0;97.0;1191000.0
2;14.6;1.0;1.0;209.0;101.0;776000.0
4;14.6;1.0;2.0;688.0;161.0;1035000.0
4;14.6;2.0;2.0;588.0;199.0;1160000.0
1;14.6;1.0;1.0;0.0;43.0;240000.0
4;14.6;2.0;2.0;220.0;187.0;1105000.0
3;8.4;2.0;2.0;301.0;195.0;1025000.0
3;8.4;1.0;2.0;281.0;100.0;826000.0
3;8.4;2.0;2.0;194.0;176.0;900000.0
3;8.4;2.0;2.0;283.0;179.0;962000.0
2;8.4;1.0;1.0;244.0;73.0;800000.0
4;8.4;1.0;2.0;329.0;108.0;710000.0
4;8.4;2.0;1.0;379.0;172.0;940000.0
3;8.4;2.0;1.0;178.0;102.0;655800.0
4;8.4;3.0;2.0;233.0;165.0;1082000.0
3;8.4;1.0;1.0;546.0;144.0;1210000.0
3;8.4;1.0;1.0;557.0;111.0;880000.0
1;8.4;1.0;1.0;0.0;50.0;335000.0
4;8.4;1.0;3.0;757.0;159.0;1260000.0
3;8.4;2.0;3.0;2522.0;195.0;1400000.0
3;8.4;1.0;2.0;316.0;118.0;995000.0
2;8.4;1.0;1.0;402.0;94.0;962000.0
4;8.4;3.0;2.0;217.0;195.0;860000.0
3;8.4;2.0;1.0;0.0;138.0;800000.0
3;8.4;1.0;0.0;357.0;112.0;1305000.0
3;8.4;1.0;4.0;600.0;130.0;1060000.0
2;8.4;1.0;1.0;0.0;65.0;485000.0
3;8.4;1.0;1.0;390.0;84.0;810000.0
3;8.4;1.0;3.0;647.0;157.0;807500.0
4;8.4;3.0;1.0;425.0;233.0;1620000.0
3;8.4;1.0;0.0;221.0;118.0;923000.0
2;8.4;1.0;2.0;470.0;136.0;1030000.0
3;8.4;2.0;2.0;284.0;125.0;1046000.0
2;8.4;2.0;1.0;213.0;127.0;740000.0
4;8.4;1.0;1.0;619.0;151.0;970000.0
3;8.4;2.0;2.0;0.0;162.0;735000.0
2;8.4;1.0;1.0;0.0;63.0;485000.0
3;8.4;1.0;2.0;453.0;145.0;950000.0
4;8.4;2.0;1.0;458.0;153.0;1280000.0
4;8.4;2.0;2.0;299.0;198.0;1040000.0
2;8.4;1.0;0.0;301.0;380.0;922000.0
5;8.4;3.0;2.0;803.0;293.0;2415000.0
4;8.4;1.0;1.0;0.0;163.0;1115000.0
3;8.4;1.0;2.0;767.0;111.0;1176000.0
4;8.4;2.0;2.0;774.0;185.0;1265000.0
2;8.4;1.0;1.0;343.0;106.0;801000.0
3;8.4;2.0;2.0;224.0;132.0;770000.0
3;8.4;2.0;2.0;348.0;158.0;993000.0
2;8.4;1.0;1.0;149.0;62.0;650000.0
3;8.4;1.0;0.0;344.0;130.0;891500.0
3;8.4;1.0;2.0;322.0;104.0;805000.0
2;8.4;1.0;1.0;229.0;101.0;680000.0
2;8.4;1.0;1.0;144.0;140.0;793000.0
3;8.4;2.0;2.0;753.0;170.0;747000.0
2;8.4;1.0;0.0;297.0;95.0;896000.0
2;8.4;1.0;0.0;168.0;90.0;890000.0
4;8.4;3.0;3.0;278.0;188.0;930000.0
3;8.4;1.0;5.0;571.0;120.0;1151000.0
4;8.4;2.0;2.0;753.0;204.0;820000.0
2;8.4;1.0;1.0;315.0;104.0;816000.0
3;8.4;2.0;1.0;487.0;190.0;945000.0
1;8.4;1.0;0.0;129.0;45.0;643700.0
2;8.4;1.0;2.0;255.0;109.0;760000.0
8;8.4;2.0;4.0;663.0;190.0;881000.0
3;8.4;2.0;2.0;360.0;168.0;900000.0
3;11.2;3.0;2.0;303.0;236.0;830000.0
4;11.2;2.0;2.0;650.0;150.0;1126000.0
3;11.2;2.0;1.0;0.0;204.0;1235000.0
2;11.2;1.0;1.0;0.0;89.0;457000.0
2;11.2;2.0;1.0;217.0;113.0;660000.0
3;11.2;2.0;1.0;313.0;145.0;770000.0
4;11.2;3.0;2.0;747.0;242.0;1350000.0
3;11.2;2.0;1.0;229.0;180.0;820000.0
3;11.2;1.0;1.0;716.0;139.0;991000.0
3;11.2;2.0;1.0;320.0;167.0;970000.0
2;11.2;2.0;1.0;268.0;104.0;657000.0
3;11.2;2.0;1.0;317.0;140.0;710000.0
3;11.2;2.0;2.0;374.0;180.0;840000.0
5;11.2;2.0;2.0;650.0;290.0;1400000.0
4;11.2;3.0;2.0;539.0;162.0;1080000.0
3;11.2;1.0;1.0;643.0;125.0;1015000.0
4;11.2;3.0;3.0;0.0;225.0;1245000.0
3;11.2;1.0;1.0;643.0;119.0;1105000.0
4;2.3;3.0;4.0;310.0;276.0;2920000.0
2;2.3;1.0;1.0;0.0;65.0;540000.0
2;2.3;1.0;1.0;0.0;64.0;726000.0
3;2.3;1.0;0.0;83.0;129.0;1340000.0
2;2.3;2.0;1.0;88.0;119.0;1105000.0
2;2.3;1.0;1.0;215.0;0.0;841000.0
2;2.3;1.0;1.0;0.0;74.0;528500.0
1;2.3;1.0;1.0;1045.0;55.0;410000.0
2;2.3;1.0;2.0;0.0;54.0;550000.0
2;2.3;1.0;1.0;0.0;57.0;470000.0
2;2.3;2.0;1.0;0.0;84.0;640000.0
2;2.3;2.0;1.0;0.0;98.0;720000.0
3;2.3;2.0;1.0;97.0;139.0;1325000.0
1;2.3;1.0;1.0;0.0;52.0;368000.0
2;2.3;1.0;1.0;1588.0;71.0;450000.0
3;2.3;2.0;0.0;118.0;150.0;1385000.0
2;2.3;2.0;1.0;584.0;120.0;990000.0
2;2.3;1.0;2.0;0.0;84.0;606000.0
1;2.3;1.0;1.0;0.0;60.0;450000.0
3;2.3;1.0;0.0;232.0;93.0;1470000.0
2;2.3;2.0;0.0;109.0;100.0;1010000.0
2;2.3;1.0;0.0;161.0;106.0;1266000.0
2;2.3;1.0;2.0;0.0;69.0;620000.0
2;2.3;1.0;1.0;0.0;75.0;630000.0
2;2.3;1.0;1.0;2300.0;68.0;560000.0
2;2.3;2.0;1.0;0.0;96.0;665500.0
2;2.3;1.0;2.0;1004.0;65.0;550055.0
1;2.3;1.0;1.0;649.0;43.0;358000.0
1;2.3;1.0;1.0;0.0;45.0;320000.0
3;2.3;2.0;1.0;61.0;170.0;1000000.0
2;2.3;1.0;1.0;0.0;85.0;598000.0
2;2.3;2.0;1.0;0.0;2.0;950000.0
2;2.3;1.0;1.0;111.0;73.0;885000.0
2;2.3;1.0;1.0;0.0;1.0;587134.0
2;5.5;1.0;1.0;245.0;108.0;1286000.0
3;5.5;1.0;1.0;215.0;125.0;1200000.0
3;5.5;2.0;2.0;286.0;188.0;1382500.0
4;5.5;2.0;1.0;464.0;179.0;1600000.0
3;5.5;1.0;1.0;247.0;160.0;1710000.0
6;5.5;2.0;2.0;772.0;257.0;2000000.0
2;5.5;2.0;1.0;0.0;69.0;583000.0
2;5.5;2.0;2.0;55.0;100.0;650000.0
4;5.5;2.0;1.0;415.0;218.0;1700000.0
2;5.5;1.0;3.0;607.0;126.0;1575000.0
2;5.5;1.0;1.0;191.0;73.0;950000.0
3;5.5;1.0;3.0;472.0;101.0;1655000.0
3;5.5;2.0;1.0;259.0;156.0;1255000.0
2;5.5;1.0;2.0;347.0;115.0;1020000.0
1;5.5;1.0;2.0;0.0;55.0;435000.0
2;5.5;1.0;1.0;136.0;78.0;790000.0
2;5.5;1.0;2.0;0.0;65.0;605000.0
1;5.5;1.0;0.0;0.0;41.0;385000.0
3;5.5;1.0;1.0;445.0;125.0;1190000.0
3;5.5;1.0;2.0;184.0;108.0;865000.0
4;5.5;2.0;1.0;573.0;186.0;2175000.0
1;5.5;1.0;1.0;0.0;39.0;312000.0
2;5.5;1.0;1.0;225.0;92.0;890000.0
5;5.5;3.0;3.0;490.0;331.0;2700000.0
2;5.5;1.0;0.0;229.0;99.0;1101000.0
3;5.5;1.0;0.0;158.0;106.0;1050000.0
3;5.5;1.0;1.0;178.0;124.0;1010000.0
3;5.5;1.0;1.0;522.0;174.0;1900000.0
2;5.5;1.0;1.0;190.0;102.0;888000.0
2;5.5;1.0;1.0;354.0;97.0;1020000.0
2;5.5;1.0;1.0;174.0;106.0;844000.0
3;5.5;2.0;2.0;608.0;138.0;900000.0
3;5.5;1.0;1.0;328.0;135.0;1300000.0
3;5.5;1.0;2.0;150.0;119.0;810000.0
2;5.5;1.0;1.0;0.0;109.0;701000.0
2;5.5;1.0;2.0;314.0;120.0;1255000.0
2;5.5;1.0;1.0;120.0;76.0;665000.0
2;5.5;2.0;1.0;152.0;120.0;1085000.0
3;5.5;1.0;2.0;899.0;143.0;2315000.0
2;5.5;1.0;3.0;453.0;93.0;1170000.0
3;5.5;1.0;1.0;407.0;143.0;1715000.0
1;5.5;1.0;1.0;0.0;40.0;422000.0
3;5.5;1.0;0.0;304.0;131.0;1474000.0
2;5.5;1.0;2.0;243.0;102.0;1035000.0
2;5.5;1.0;1.0;0.0;65.0;460000.0
3;5.5;2.0;2.0;403.0;180.0;1760000.0
2;5.5;1.0;2.0;306.0;86.0;1095000.0
3;5.5;1.0;2.0;307.0;135.0;1225000.0
2;5.5;1.0;1.0;178.0;100.0;1211000.0
2;5.5;1.0;1.0;129.0;115.0;770000.0
3;5.5;1.0;1.0;440.0;131.0;1000000.0
2;5.5;1.0;2.0;301.0;100.0;1050000.0
5;5.5;3.0;1.0;450.0;265.0;1700000.0
3;5.5;2.0;1.0;338.0;90.0;2160000.0
1;5.5;1.0;1.0;0.0;43.0;400000.0
4;5.5;1.0;1.0;465.0;137.0;1420000.0
4;5.5;2.0;1.0;489.0;140.0;1950000.0
5;5.5;3.0;2.0;344.0;230.0;1820000.0
3;5.5;1.0;1.0;348.0;130.0;1080000.0
2;5.5;1.0;1.0;0.0;10.0;570000.0
2;5.5;1.0;1.0;297.0;108.0;1340000.0
4;5.5;2.0;3.0;824.0;231.0;2340000.0
2;5.5;1.0;2.0;376.0;109.0;1634000.0
2;5.5;1.0;1.0;150.0;81.0;910000.0
4;5.5;1.0;1.0;382.0;168.0;1650000.0
3;5.5;1.0;3.0;327.0;165.0;1510000.0
4;11.5;1.0;2.0;696.0;160.0;865000.0
4;11.5;2.0;2.0;590.0;237.0;1350000.0
2;11.5;1.0;1.0;189.0;85.0;476000.0
3;11.5;1.0;0.0;715.0;111.0;706000.0
4;11.5;2.0;2.0;780.0;179.0;920000.0
2;11.5;1.0;1.0;161.0;91.0;522000.0
4;11.5;1.0;1.0;553.0;137.0;690000.0
3;11.5;2.0;2.0;272.0;138.0;770000.0
5;11.5;2.0;4.0;783.0;223.0;1100000.0
2;11.5;1.0;1.0;118.0;113.0;475000.0
3;11.5;2.0;2.0;198.0;113.0;651000.0
3;11.5;2.0;2.0;790.0;165.0;815500.0
3;11.5;2.0;2.0;382.0;173.0;770000.0
2;11.5;1.0;1.0;161.0;86.0;585500.0
4;11.5;1.0;2.0;704.0;196.0;840000.0
2;11.5;1.0;1.0;138.0;76.0;470000.0
3;11.5;1.0;3.0;763.0;93.0;810000.0
4;11.5;1.0;2.0;694.0;183.0;855333.0
5;11.5;2.0;2.0;568.0;260.0;900000.0
3;14.7;2.0;1.0;189.0;123.0;680000.0
3;14.7;2.0;1.0;258.0;105.0;875000.0
4;14.7;2.0;2.0;214.0;189.0;651000.0
3;14.7;1.0;2.0;533.0;120.0;802000.0
5;14.7;2.0;2.0;558.0;239.0;900000.0
3;14.7;2.0;2.0;575.0;120.0;1000000.0
4;14.7;2.0;1.0;567.0;164.0;801347.0
3;14.7;1.0;2.0;535.0;129.0;921000.0
6;14.7;2.0;6.0;1200.0;181.0;1900000.0
2;14.7;1.0;1.0;308.0;112.0;752500.0
3;14.7;1.0;2.0;648.0;122.0;1067000.0
3;14.7;1.0;1.0;774.0;107.0;1260500.0
3;14.7;1.0;2.0;531.0;118.0;850500.0
3;14.7;2.0;2.0;609.0;172.0;1068000.0
4;14.7;2.0;2.0;539.0;226.0;937500.0
4;14.7;2.0;2.0;530.0;242.0;1126000.0
2;14.7;1.0;1.0;806.0;89.0;778000.0
4;2.6;2.0;2.0;357.0;249.0;1230000.0
3;2.6;2.0;1.0;0.0;139.0;1360000.0
2;2.6;1.0;1.0;187.0;102.0;1805000.0
2;2.6;2.0;1.0;190.0;172.0;2200000.0
2;2.6;1.0;0.0;70.0;102.0;1265000.0
4;2.6;1.0;0.0;194.0;186.0;1928000.0
1;2.6;1.0;1.0;2488.0;50.0;526000.0
3;2.6;2.0;1.0;154.0;196.0;2236000.0
3;2.6;2.0;2.0;2401.0;132.0;1403000.0
3;9.9;1.0;2.0;50.0;141.0;1120000.0
3;9.9;1.0;4.0;560.0;120.0;770000.0
4;9.9;1.0;1.0;733.0;159.0;975000.0
3;9.9;1.0;1.0;446.0;115.0;780000.0
3;9.9;1.0;1.0;204.0;124.0;600000.0
4;9.9;2.0;2.0;686.0;135.0;955000.0
4;9.9;2.0;2.0;559.0;281.0;1196000.0
3;9.9;1.0;2.0;568.0;111.0;731000.0
3;9.9;1.0;1.0;180.0;98.0;585000.0
2;9.9;1.0;1.0;113.0;94.0;480000.0
4;9.9;2.0;1.0;215.0;157.0;605000.0
3;9.9;1.0;1.0;821.0;106.0;738000.0
2;9.9;1.0;1.0;111.0;67.0;386000.0
2;9.9;1.0;1.0;159.0;87.0;452000.0
3;9.9;1.0;1.0;192.0;121.0;522500.0
2;9.9;1.0;2.0;520.0;300.0;741000.0
2;9.9;1.0;1.0;156.0;98.0;530000.0
3;9.9;1.0;1.0;438.0;94.0;815000.0
3;9.9;1.0;1.0;406.0;103.0;775000.0
5;9.9;2.0;2.0;705.0;166.0;950000.0
3;9.9;1.0;1.0;570.0;139.0;900000.0
3;9.9;1.0;2.0;422.0;132.0;835000.0
3;9.9;3.0;1.0;291.0;175.0;790000.0
4;9.9;2.0;1.0;455.0;147.0;810000.0
2;9.9;1.0;1.0;147.0;109.0;500000.0
2;9.9;1.0;1.0;139.0;74.0;485000.0
2;9.9;1.0;2.0;219.0;84.0;488000.0
3;9.9;2.0;2.0;608.0;168.0;900000.0
2;9.9;1.0;2.0;590.0;95.0;680000.0
3;9.9;2.0;2.0;191.0;142.0;590000.0
3;9.9;1.0;3.0;464.0;124.0;770000.0
3;9.9;1.0;3.0;686.0;151.0;975000.0
4;9.9;2.0;1.0;535.0;154.0;970000.0
3;9.9;3.0;1.0;205.0;107.0;600000.0
2;9.9;1.0;1.0;110.0;91.0;510000.0
3;9.9;2.0;2.0;540.0;146.0;750000.0
4;9.9;2.0;2.0;250.0;194.0;822000.0
3;9.9;2.0;1.0;146.0;106.0;430000.0
4;9.9;2.0;2.0;646.0;287.0;1350000.0
2;9.9;1.0;1.0;783.0;94.0;810000.0
2;9.9;1.0;2.0;135.0;100.0;550500.0
2;9.9;1.0;1.0;169.0;109.0;610000.0
3;9.9;2.0;2.0;197.0;111.0;533000.0
2;9.9;1.0;1.0;105.0;88.0;410000.0
3;9.9;1.0;4.0;557.0;111.0;600000.0
3;9.9;1.0;1.0;190.0;108.0;616000.0
3;9.9;1.0;2.0;641.0;111.0;960000.0
4;9.9;2.0;2.0;511.0;182.0;985000.0
3;9.9;1.0;1.0;596.0;145.0;670000.0
4;9.9;2.0;2.0;148.0;141.0;665000.0
3;9.9;2.0;2.0;588.0;106.0;880000.0
3;9.9;1.0;2.0;449.0;104.0;700000.0
3;9.9;2.0;1.0;122.0;139.0;600000.0
2;9.9;1.0;1.0;746.0;265.0;1570000.0
2;9.9;1.0;1.0;111.0;84.0;525500.0
3;9.9;1.0;1.0;522.0;132.0;612500.0
1;9.9;1.0;1.0;49.0;49.0;248500.0
3;9.9;2.0;2.0;501.0;501.0;960000.0
4;9.9;1.0;2.0;410.0;141.0;650000.0
3;9.9;1.0;2.0;191.0;92.0;500000.0
3;9.9;1.0;1.0;534.0;100.0;599000.0
3;3.8;2.0;1.0;0.0;134.0;1150000.0
3;3.8;1.0;0.0;171.0;167.0;985000.0
3;3.8;2.0;2.0;0.0;139.0;1200000.0
3;3.8;2.0;0.0;250.0;280.0;2200000.0
4;3.8;2.0;3.0;611.0;181.0;2105000.0
2;3.8;1.0;1.0;0.0;57.0;550000.0
4;3.8;3.0;1.0;323.0;237.0;1915000.0
3;3.8;2.0;2.0;135.0;135.0;1630000.0
2;3.8;2.0;0.0;96.0;108.0;1000000.0
3;3.8;1.0;0.0;153.0;109.0;1470000.0
2;3.8;2.0;2.0;0.0;87.0;725000.0
2;3.8;1.0;0.0;183.0;185.0;1234500.0
2;3.8;1.0;1.0;0.0;74.0;600000.0
3;3.8;2.0;2.0;173.0;137.0;1342000.0
1;3.8;1.0;1.0;0.0;60.0;500000.0
2;3.8;2.0;1.0;579.0;84.0;795000.0
2;3.8;2.0;1.0;0.0;70.0;590000.0
2;3.8;2.0;1.0;0.0;110.0;1100000.0
2;3.8;2.0;1.0;115.0;115.0;1275000.0
2;3.8;1.0;1.0;90.0;106.0;1000000.0
4;3.8;2.0;1.0;212.0;158.0;1820000.0
2;3.8;2.0;1.0;0.0;83.0;655000.0
2;3.8;1.0;1.0;195.0;94.0;1350000.0
3;3.8;2.0;2.0;241.0;131.0;1560000.0
2;3.8;1.0;0.0;106.0;70.0;1060000.0
2;3.8;2.0;2.0;0.0;104.0;1610000.0
2;3.8;1.0;0.0;152.0;71.0;1101000.0
2;3.8;1.0;2.0;163.0;83.0;880000.0
2;3.8;1.0;0.0;105.0;70.0;1080000.0
2;3.8;1.0;0.0;120.0;76.0;1115000.0
2;3.8;1.0;1.0;0.0;70.0;516000.0
3;3.8;2.0;1.0;225.0;153.0;1753000.0
2;3.8;1.0;0.0;124.0;70.0;900000.0
5;3.8;1.0;2.0;350.0;173.0;2350000.0
3;3.8;2.0;1.0;140.0;169.0;1670000.0
3;3.8;1.0;0.0;108.0;106.0;1402000.0
3;3.8;2.0;1.0;210.0;211.0;1570000.0
2;3.8;1.0;0.0;82.0;90.0;1150000.0
3;3.8;1.0;0.0;184.0;100.0;1384000.0
2;3.8;1.0;1.0;0.0;86.0;655000.0
1;3.8;1.0;1.0;0.0;63.0;456000.0
3;3.8;2.0;2.0;0.0;450.0;2260000.0
2;3.8;1.0;1.0;0.0;70.0;520000.0
1;3.8;1.0;1.0;0.0;62.0;470000.0
2;3.8;1.0;1.0;0.0;72.0;600000.0
2;3.8;1.0;1.0;0.0;71.0;670000.0
2;3.8;1.0;1.0;168.0;102.0;1400000.0
3;3.8;2.0;1.0;0.0;160.0;1520000.0
