Unnamed: 0;city;area;rooms;bathroom;parking spaces;floor;animal;furniture;hoa;rent amount;property tax;fire insurance;total
1060.0;1.0;68.0;2.0;2.0;1.0;18;acept;not furnished;R$640;R$3,400;R$95;R$44;R$4,179
1061.0;1.0;158.0;3.0;3.0;2.0;10;not acept;not furnished;R$1,995;R$5,500;R$529;R$70;R$8,094
1062.0;1.0;114.0;2.0;2.0;1.0;4;acept;not furnished;R$1,405;R$2,000;R$0;R$26;R$3,431
1063.0;1.0;80.0;3.0;2.0;2.0;5;acept;not furnished;R$1,045;R$2,400;R$227;R$31;R$3,703
1064.0;0.0;111.0;3.0;3.0;3.0;6;not acept;furnished;R$1,000;R$5,000;R$283;R$64;R$6,347
1065.0;1.0;160.0;3.0;4.0;2.0;3;acept;not furnished;R$2,462;R$8,500;R$60;R$108;R$11,130
1066.0;1.0;630.0;4.0;6.0;4.0;-;not acept;not furnished;R$0;R$12,300;R$2,667;R$185;R$15,150
1067.0;1.0;68.0;1.0;1.0;0.0;-;not acept;not furnished;R$0;R$1,140;R$0;R$18;R$1,158
1068.0;0.0;60.0;2.0;1.0;1.0;1;acept;not furnished;R$314;R$1,000;R$0;R$13;R$1,327
1069.0;1.0;110.0;3.0;2.0;1.0;10;acept;not furnished;R$1,421;R$2,800;R$104;R$36;R$4,361
1070.0;1.0;255.0;4.0;4.0;3.0;2;acept;not furnished;R$5,000;R$6,600;R$1,678;R$84;R$13,360
1071.0;1.0;252.0;4.0;6.0;3.0;19;acept;not furnished;R$1,700;R$12,000;R$650;R$153;R$14,500
1072.0;1.0;86.0;2.0;1.0;1.0;12;acept;not furnished;R$1,000;R$3,007;R$84;R$39;R$4,130
1073.0;1.0;48.0;2.0;1.0;0.0;2;acept;not furnished;R$90;R$1,191;R$90;R$16;R$1,387
1074.0;0.0;300.0;4.0;5.0;3.0;9;acept;not furnished;R$1,650;R$9,500;R$459;R$121;R$11,730
1075.0;1.0;130.0;3.0;2.0;1.0;13;acept;not furnished;R$1,600;R$2,900;R$200;R$37;R$4,737
1076.0;1.0;36.0;1.0;1.0;0.0;1;acept;not furnished;R$355;R$1,800;R$0;R$23;R$2,178
1077.0;0.0;220.0;3.0;1.0;4.0;-;not acept;not furnished;R$0;R$2,800;R$334;R$43;R$3,177
1078.0;1.0;96.0;2.0;2.0;2.0;5;acept;not furnished;R$1,200;R$1,600;R$400;R$21;R$3,221
1079.0;1.0;280.0;3.0;3.0;5.0;-;acept;not furnished;R$0;R$3,500;R$2;R$53;R$3,555
1080.0;1.0;70.0;1.0;1.0;1.0;-;acept;not furnished;R$0;R$1,170;R$44;R$18;R$1,232
1081.0;1.0;102.0;2.0;2.0;1.0;1;acept;not furnished;R$430;R$1,700;R$126;R$22;R$2,278
1082.0;1.0;70.0;2.0;1.0;0.0;6;acept;not furnished;R$480;R$1,800;R$0;R$23;R$2,303
1083.0;1.0;35.0;1.0;1.0;0.0;18;acept;not furnished;R$250;R$1,850;R$0;R$24;R$2,124
1084.0;1.0;60.0;2.0;2.0;1.0;5;acept;not furnished;R$700;R$1,465;R$100;R$19;R$2,284
1085.0;1.0;500.0;2.0;2.0;1.0;-;acept;not furnished;R$129;R$2,260;R$0;R$34;R$2,423
1086.0;1.0;238.0;4.0;5.0;3.0;1;not acept;not furnished;R$2,500;R$15,000;R$375;R$58;R$17,930
1087.0;1.0;127.0;3.0;2.0;2.0;1;acept;not furnished;Sem info;R$5,000;R$250;R$76;R$5,326
1088.0;1.0;298.0;4.0;4.0;3.0;6;acept;not furnished;R$3,356;R$9,000;R$1,190;R$115;R$13,660
1089.0;1.0;75.0;3.0;1.0;1.0;9;acept;not furnished;R$950;R$2,951;R$233;R$12;R$4,146
1090.0;0.0;105.0;2.0;2.0;2.0;11;acept;not furnished;R$1,175;R$3,800;R$258;R$49;R$5,282
1091.0;1.0;279.0;5.0;5.0;6.0;3;acept;furnished;R$900;R$4,740;R$834;R$61;
1092.0;1.0;100.0;1.0;2.0;1.0;13;not acept;not furnished;R$1,520;R$6,000;R$348;R$77;R$7,945
1093.0;1.0;100.0;3.0;2.0;1.0;12;acept;not furnished;R$700;R$1,946;R$0;R$7;R$2,653
1094.0;1.0;120.0;4.0;2.0;2.0;-;not acept;not furnished;R$0;R$4,500;R$89;R$68;R$4,657
1095.0;1.0;98.0;3.0;2.0;1.0;7;acept;furnished;R$850;R$3,318;R$0;R$27;
1096.0;0.0;550.0;5.0;6.0;8.0;-;acept;not furnished;Sem info;R$10,600;R$578;R$160;
1097.0;1.0;100.0;3.0;2.0;6.0;-;acept;not furnished;R$0;R$7,500;R$1,000;R$113;R$8,613
1098.0;0.0;55.0;1.0;1.0;0.0;5;not acept;not furnished;R$630;R$950;R$80;R$13;R$1,673
1099.0;1.0;58.0;2.0;2.0;1.0;1;acept;not furnished;R$934;R$2,588;R$76;R$10;R$3,608
1100.0;1.0;180.0;3.0;3.0;1.0;6;not acept;not furnished;R$1,650;R$7,500;R$850;R$96;R$10,100
1101.0;1.0;22.0;1.0;1.0;0.0;25;acept;not furnished;R$385;R$2,100;R$40;R$27;R$2,552
1102.0;0.0;82.0;3.0;2.0;1.0;1;acept;not furnished;R$650;R$1,200;R$100;R$16;R$1,966
1103.0;0.0;194.0;3.0;2.0;3.0;-;acept;not furnished;R$0;R$3,500;R$75;R$53;R$3,628
1104.0;1.0;70.0;3.0;2.0;1.0;1;acept;not furnished;R$840;R$2,300;R$30;R$30;R$3,200
1105.0;1.0;67.0;2.0;2.0;2.0;4;acept;furnished;R$883;R$4,675;R$256;R$60;R$5,874
1106.0;1.0;100.0;3.0;2.0;2.0;6;not acept;not furnished;R$1,200;R$2,000;R$0;R$26;R$3,226
1107.0;1.0;60.0;2.0;2.0;1.0;8;acept;not furnished;R$640;R$1,650;R$0;R$21;R$2,311
1108.0;1.0;62.0;2.0;2.0;1.0;5;acept;not furnished;R$510;R$2,500;R$158;R$32;R$3,200
1109.0;1.0;44.0;1.0;1.0;0.0;4;acept;furnished;R$450;R$2,500;R$30;R$32;R$3,012
1110.0;1.0;66.0;2.0;2.0;1.0;15;not acept;not furnished;R$862;R$2,748;R$31;R$35;R$3,676
1111.0;1.0;86.0;2.0;1.0;1.0;1;acept;not furnished;R$960;R$2,372;R$0;R$10;R$3,342
1112.0;1.0;300.0;3.0;4.0;0.0;-;acept;furnished;R$0;R$10,000;R$2,000;R$151;R$12,150
1113.0;0.0;60.0;2.0;1.0;1.0;7;acept;not furnished;R$486;R$900;R$74;R$12;R$1,472
1114.0;0.0;65.0;2.0;1.0;1.0;7;acept;not furnished;R$550;R$1,100;R$100;R$14;R$1,764
1115.0;1.0;46.0;1.0;1.0;1.0;5;acept;furnished;R$770;R$1,600;R$4;R$21;R$2,395
1116.0;1.0;70.0;2.0;2.0;1.0;13;acept;not furnished;R$849;R$4,400;R$150;R$56;R$5,455
1117.0;1.0;110.0;2.0;2.0;0.0;13;acept;not furnished;R$664;R$2,690;R$0;R$35;R$3,389
1118.0;1.0;20.0;1.0;1.0;0.0;3;not acept;furnished;R$300;R$600;R$40;R$8;R$948
1119.0;1.0;200.0;3.0;3.0;3.0;3;acept;not furnished;R$3,162;R$4,790;R$876;R$61;R$8,889
1120.0;1.0;150.0;3.0;3.0;2.0;10;acept;not furnished;R$1,570;R$4,000;R$515;R$51;R$6,136
1121.0;1.0;120.0;3.0;1.0;0.0;-;acept;not furnished;R$0;R$2,200;R$0;R$34;R$2,234
1122.0;1.0;176.0;3.0;4.0;3.0;20;not acept;not furnished;R$2,004;R$9,500;R$584;R$121;R$12,210
1123.0;0.0;40.0;1.0;1.0;1.0;2;not acept;not furnished;R$1,300;R$1,000;R$0;R$13;R$2,313
1124.0;1.0;350.0;3.0;6.0;4.0;28;acept;furnished;R$2,100;R$12,000;R$1,417;R$153;R$15,670
1125.0;1.0;65.0;2.0;2.0;1.0;3;acept;not furnished;R$870;R$1,613;R$0;R$6;R$2,489
1126.0;1.0;35.0;1.0;1.0;1.0;4;acept;furnished;R$510;R$1,850;R$0;R$24;R$2,384
1127.0;0.0;88.0;1.0;1.0;2.0;-;acept;not furnished;R$678;R$2,200;R$24;R$28;R$2,930
1128.0;1.0;106.0;2.0;2.0;2.0;1;not acept;furnished;R$1,170;R$10,600;R$334;R$135;R$12,240
1129.0;1.0;220.0;4.0;4.0;1.0;19;acept;not furnished;R$1,800;R$4,000;R$650;R$51;R$6,501
1130.0;1.0;40.0;1.0;1.0;0.0;2;acept;not furnished;R$250;R$1,020;R$70;R$13;R$1,353
1131.0;0.0;70.0;3.0;1.0;1.0;1;acept;not furnished;R$600;R$1,500;R$17;R$20;R$2,137
1132.0;1.0;227.0;4.0;4.0;3.0;7;not acept;furnished;R$2,000;R$15,000;R$750;R$191;R$17,940
1133.0;1.0;208.0;3.0;3.0;2.0;2;acept;furnished;R$2,354;R$7,000;R$552;R$89;R$9,995
1134.0;1.0;238.0;4.0;3.0;1.0;7;acept;not furnished;R$2,515;R$5,000;R$575;R$64;R$8,154
1135.0;1.0;161.0;3.0;3.0;3.0;17;acept;not furnished;R$2,700;R$10,000;R$667;R$127;R$13,490
1136.0;1.0;85.0;3.0;2.0;2.0;3;acept;not furnished;R$1,050;R$2,350;R$217;R$30;R$3,647
1137.0;1.0;192.0;2.0;3.0;1.0;1;acept;furnished;R$2,300;R$12,000;R$446;R$153;R$14,900
1138.0;0.0;71.0;2.0;1.0;1.0;3;acept;not furnished;R$670;R$1,130;R$114;R$15;R$1,929
1139.0;1.0;55.0;1.0;1.0;0.0;13;acept;not furnished;R$400;R$1,300;R$0;R$17;R$1,717
1140.0;0.0;219.0;4.0;5.0;2.0;4;acept;furnished;R$1,954;R$3,800;R$472;R$49;R$6,275
1141.0;1.0;200.0;2.0;2.0;1.0;-;acept;not furnished;Sem info;R$2,300;R$92;R$35;R$2,427
1142.0;1.0;50.0;1.0;1.0;0.0;-;not acept;not furnished;R$0;R$1,266;R$57;R$4;R$1,327
1143.0;1.0;90.0;2.0;1.0;0.0;-;acept;not furnished;R$0;R$2,800;R$170;R$43;R$3,013
1144.0;1.0;45.0;1.0;1.0;1.0;1;not acept;furnished;R$3,000;R$5,520;R$0;R$70;R$8,590
1145.0;1.0;120.0;2.0;2.0;1.0;3;not acept;furnished;R$782;R$3,300;R$0;R$42;R$4,124
1146.0;1.0;170.0;3.0;2.0;1.0;5;acept;not furnished;R$2,215;R$4,500;R$293;R$58;R$7,066
1147.0;1.0;400.0;4.0;3.0;4.0;-;acept;not furnished;R$0;R$3,760;R$2,084;R$57;R$5,901
1148.0;1.0;42.0;1.0;1.0;1.0;3;acept;not furnished;R$450;R$2,700;R$52;R$35;R$3,237
1149.0;1.0;31.0;1.0;1.0;1.0;3;not acept;furnished;R$2,000;R$1,990;R$125;R$26;R$4,141
1150.0;1.0;350.0;3.0;5.0;3.0;-;acept;not furnished;R$0;R$4,500;R$17;R$68;R$4,585
1151.0;1.0;62.0;1.0;1.0;0.0;4;acept;furnished;R$670;R$2,300;R$0;R$30;R$3,000
1152.0;1.0;83.0;2.0;3.0;2.0;8;acept;not furnished;R$1,555;R$3,200;R$735;R$41;R$5,531
1153.0;1.0;35.0;1.0;1.0;0.0;1;not acept;not furnished;R$250;R$1,305;;R$17;R$1,572
1154.0;1.0;147.0;3.0;2.0;2.0;4;acept;not furnished;R$1,313;R$3,600;R$414;R$46;R$5,373
1155.0;1.0;208.0;4.0;4.0;3.0;5;acept;not furnished;R$3,600;R$12,000;R$1,084;R$153;R$16,840
1156.0;1.0;30.0;1.0;1.0;0.0;-;acept;not furnished;R$0;R$750;R$59;R$12;R$821
1157.0;1.0;97.0;2.0;2.0;2.0;3;acept;not furnished;R$1,400;R$2,200;R$42;R$28;R$3,670
1158.0;1.0;30.0;1.0;1.0;0.0;-;not acept;not furnished;R$0;R$920;R$0;R$14;R$934
1159.0;1.0;104.0;3.0;2.0;2.0;8;acept;not furnished;R$1,300;R$3,300;R$289;R$42;R$4,931
1160.0;1.0;230.0;4.0;3.0;3.0;-;acept;not furnished;R$2,270;R$8,200;R$1,060;R$124;R$11,650
1161.0;1.0;20.0;1.0;1.0;0.0;4;not acept;furnished;R$150;R$3,142;R$67;R$40;R$3,399
1162.0;1.0;298.0;4.0;4.0;1.0;-;acept;not furnished;R$0;R$3,000;R$0;R$46;R$3,046
1163.0;1.0;127.0;2.0;1.0;2.0;-;acept;not furnished;R$0;R$2,250;R$247;R$34;R$2,531
1164.0;0.0;60.0;3.0;2.0;1.0;3;acept;not furnished;R$452;R$800;R$50;R$11;R$1,313
1165.0;1.0;54.0;2.0;2.0;1.0;11;acept;not furnished;R$954;R$2,800;R$190;R$36;R$3,980
1166.0;0.0;262.0;3.0;4.0;4.0;-;acept;not furnished;R$1,953;R$9,500;R$745;R$143;R$12,340
1167.0;1.0;19.0;1.0;1.0;0.0;-;not acept;not furnished;R$0;R$1,200;R$0;R$16;R$1,216
1168.0;1.0;55.0;2.0;1.0;1.0;1;acept;furnished;R$300;R$2,200;R$84;R$28;R$2,612
1169.0;1.0;120.0;2.0;1.0;1.0;-;not acept;not furnished;R$0;R$1,300;R$50;R$20;R$1,370
1170.0;1.0;88.0;3.0;4.0;2.0;5;acept;not furnished;R$486;R$3,900;R$305;R$50;R$4,741
1171.0;1.0;136.0;3.0;2.0;2.0;9;not acept;not furnished;R$1,650;R$6,818;R$332;R$87;R$8,887
1172.0;1.0;130.0;3.0;1.0;1.0;-;acept;not furnished;R$0;R$2,000;R$0;R$31;R$2,031
1173.0;0.0;48.0;1.0;1.0;1.0;1;not acept;not furnished;R$450;R$550;R$42;R$7;R$1,049
1174.0;1.0;53.0;3.0;2.0;1.0;13;not acept;not furnished;R$420;R$2,000;R$67;R$26;R$2,513
1175.0;1.0;320.0;4.0;5.0;5.0;-;acept;not furnished;R$0;R$10,870;R$1,417;R$164;R$12,450
1176.0;0.0;52.0;1.0;1.0;1.0;8;not acept;furnished;R$1,000;R$2,300;R$50;R$30;R$3,380
1177.0;1.0;20.0;1.0;1.0;0.0;-;acept;furnished;R$602;R$1,800;R$130;R$23;R$2,555
1178.0;1.0;75.0;2.0;1.0;3.0;5;not acept;not furnished;R$700;R$2,500;R$250;R$32;R$3,482
1179.0;1.0;90.0;3.0;1.0;0.0;-;not acept;not furnished;R$270;R$2,200;R$225;R$34;R$2,729
1180.0;1.0;95.0;2.0;2.0;1.0;-;acept;not furnished;R$0;R$2,400;R$180;R$37;R$2,617
1181.0;1.0;70.0;1.0;1.0;1.0;-;not acept;not furnished;Incluso;R$1,100;R$0;R$17;R$1,117
1182.0;1.0;25.0;1.0;1.0;0.0;9;acept;furnished;R$160;R$1,820;R$0;R$24;R$2,004
1183.0;1.0;230.0;3.0;4.0;2.0;3;acept;not furnished;R$2,000;R$4,800;R$292;R$61;R$7,153
1184.0;1.0;89.0;3.0;2.0;2.0;15;not acept;not furnished;R$935;R$5,418;R$0;R$20;R$6,373
1185.0;1.0;129.0;2.0;2.0;1.0;6;acept;furnished;R$1,507;R$13,000;R$308;R$165;R$14,980
1186.0;1.0;42.0;1.0;1.0;1.0;-;acept;furnished;R$675;R$3,600;R$82;R$46;R$4,403
1187.0;1.0;255.0;4.0;4.0;3.0;13;acept;furnished;Incluso;R$11,900;R$0;R$151;R$12,050
1188.0;1.0;192.0;3.0;4.0;2.0;13;acept;not furnished;R$1,600;R$8,500;R$0;R$108;R$10,210
1189.0;1.0;99.0;2.0;1.0;1.0;6;not acept;not furnished;R$1,300;R$4,300;R$125;R$55;R$5,780
1190.0;1.0;50.0;2.0;1.0;1.0;1;acept;not furnished;R$400;R$1,050;R$0;R$8;R$1,458
1191.0;0.0;48.0;1.0;2.0;0.0;2;acept;furnished;R$704;R$1,234;R$46;R$16;R$2,000
1192.0;1.0;99.0;2.0;1.0;1.0;-;acept;not furnished;R$0;R$3,650;R$230;R$55;R$3,935
1193.0;1.0;33.0;1.0;1.0;1.0;7;not acept;not furnished;R$560;R$1,219;R$0;R$8;R$1,787
1194.0;1.0;93.0;3.0;2.0;2.0;25;not acept;furnished;R$650;R$3,500;R$125;R$45;R$4,320
1195.0;1.0;49.0;1.0;1.0;1.0;10;acept;not furnished;R$480;R$3,500;R$42;R$45;R$4,067
1196.0;1.0;50.0;1.0;1.0;0.0;9;not acept;furnished;R$850;R$2,480;R$20;R$32;R$3,382
1197.0;1.0;100.0;3.0;3.0;1.0;-;acept;not furnished;R$0;R$2,400;R$0;R$37;R$2,437
1198.0;1.0;110.0;2.0;1.0;1.0;10;not acept;not furnished;R$705;R$1,800;R$0;R$23;R$2,528
1199.0;1.0;800.0;4.0;7.0;8.0;-;acept;not furnished;R$0;R$12,000;R$1,667;R$181;R$13,850
1200.0;1.0;210.0;4.0;5.0;2.0;1;acept;furnished;R$3,800;R$8,500;R$0;R$108;R$12,410
1201.0;1.0;80.0;3.0;1.0;0.0;-;not acept;not furnished;R$185;R$2,100;R$0;R$27;R$2,312
1202.0;1.0;196.0;2.0;3.0;3.0;8;acept;not furnished;R$3,210;R$5,500;R$73;R$70;R$8,853
1203.0;1.0;160.0;1.0;4.0;2.0;2;not acept;not furnished;R$1,000;R$3,500;R$10;R$45;R$4,555
1204.0;1.0;250.0;5.0;3.0;6.0;-;acept;not furnished;R$0;R$15,000;R$2,704;R$226;R$17,930
1205.0;1.0;160.0;4.0;4.0;3.0;2;acept;not furnished;R$2,500;R$11,000;R$0;R$140;R$13,640
1206.0;1.0;189.0;4.0;3.0;2.0;5;not acept;furnished;R$2,300;R$6,500;R$584;R$83;R$9,467
1207.0;1.0;93.0;2.0;1.0;1.0;11;acept;not furnished;R$760;R$3,200;R$0;R$41;R$4,001
1208.0;1.0;500.0;4.0;6.0;6.0;-;acept;not furnished;R$0;R$5,930;R$2,084;R$90;R$8,104
1209.0;0.0;57.0;2.0;1.0;1.0;3;not acept;not furnished;R$343;R$850;;R$11;R$1,271
1210.0;0.0;76.0;3.0;1.0;1.0;8;not acept;not furnished;R$484;R$1,100;R$63;R$14;R$1,661
1211.0;1.0;240.0;4.0;5.0;5.0;9;acept;furnished;R$3,442;R$9,900;R$1,529;R$126;R$15,000
1212.0;1.0;240.0;3.0;4.0;3.0;1;acept;furnished;R$5,100;R$11,000;R$1,834;R$140;R$18,070
1213.0;1.0;400.0;3.0;5.0;4.0;11;acept;not furnished;R$3,800;R$3,800;R$1,250;R$49;R$8,899
1214.0;1.0;68.0;3.0;1.0;1.0;1;acept;not furnished;R$560;R$1,460;R$115;R$19;R$2,154
1215.0;1.0;80.0;2.0;2.0;1.0;7;acept;not furnished;R$831;R$3,800;R$9;R$49;R$4,689
1216.0;1.0;205.0;4.0;4.0;2.0;14;acept;not furnished;R$3,050;R$10,800;R$517;R$137;R$14,500
1217.0;1.0;250.0;3.0;3.0;1.0;9;acept;not furnished;R$2,000;R$6,500;R$292;R$83;R$8,875
1218.0;1.0;120.0;2.0;3.0;2.0;10;acept;furnished;R$1,500;R$9,000;R$542;R$115;R$11,160
1219.0;1.0;68.0;2.0;1.0;1.0;9;acept;not furnished;R$0;R$1,850;R$0;R$24;R$1,874
1220.0;1.0;65.0;2.0;1.0;1.0;3;acept;not furnished;R$315;R$1,400;R$47;R$18;R$1,780
1221.0;1.0;720.0;4.0;5.0;5.0;17;acept;not furnished;R$6,471;R$6,500;R$3,520;R$83;R$16,570
1222.0;1.0;40.0;1.0;1.0;0.0;1;not acept;not furnished;R$150;R$1,047;R$0;R$14;R$1,211
1223.0;1.0;75.0;2.0;1.0;0.0;5;acept;furnished;R$1,310;R$1,283;R$0;R$17;R$2,610
1224.0;1.0;150.0;2.0;2.0;2.0;-;acept;not furnished;R$0;R$2,640;R$0;R$40;R$2,680
1225.0;1.0;34.0;1.0;1.0;0.0;11;not acept;not furnished;R$370;R$2,800;R$74;R$36;R$3,280
1226.0;0.0;135.0;3.0;2.0;2.0;-;acept;not furnished;R$0;R$1,700;R$25;R$26;R$1,751
1227.0;1.0;36.0;1.0;1.0;0.0;3;not acept;not furnished;R$500;R$1,900;R$77;R$25;R$2,502
1228.0;1.0;60.0;2.0;1.0;1.0;1;acept;not furnished;R$670;R$2,058;R$0;R$9;R$2,737
1229.0;1.0;280.0;3.0;3.0;8.0;-;acept;not furnished;R$0;R$13,000;R$4,234;R$196;R$17,430
1230.0;1.0;156.0;3.0;3.0;3.0;20;acept;not furnished;R$1,600;R$4,900;R$917;R$63;R$7,480
1231.0;1.0;60.0;1.0;1.0;1.0;7;acept;not furnished;R$1,300;R$3,070;R$217;R$39;R$4,626
1232.0;0.0;60.0;2.0;1.0;1.0;1;not acept;furnished;R$385;R$2,848;R$64;R$37;R$3,334
1233.0;1.0;150.0;4.0;2.0;1.0;-;acept;not furnished;R$0;R$3,900;R$0;R$59;R$3,959
1234.0;1.0;120.0;3.0;2.0;2.0;1;acept;not furnished;R$2,450;R$4,636;R$875;R$59;R$8,020
1235.0;1.0;64.0;3.0;1.0;1.0;2;acept;not furnished;R$470;R$1,200;R$110;R$16;R$1,796
1236.0;1.0;238.0;4.0;4.0;3.0;1;acept;furnished;R$2,569;R$15,000;R$542;R$191;R$18,300
1237.0;1.0;127.0;3.0;2.0;1.0;12;not acept;not furnished;R$1,655;R$3,900;R$350;R$50;R$5,955
1238.0;1.0;87.0;2.0;2.0;2.0;15;acept;not furnished;R$663;R$3,700;R$257;R$47;R$4,667
1239.0;1.0;300.0;4.0;4.0;0.0;7;acept;furnished;R$2,700;R$9,600;R$500;R$122;R$12,920
1240.0;1.0;60.0;2.0;1.0;0.0;1;acept;not furnished;R$191;R$1,500;R$150;R$20;R$1,861
1241.0;1.0;270.0;6.0;3.0;6.0;-;acept;not furnished;R$0;R$4,500;R$417;R$68;R$4,985
1242.0;1.0;142.0;3.0;3.0;2.0;15;acept;not furnished;R$1,600;R$9,000;R$475;R$115;R$11,190
1243.0;1.0;35.0;1.0;1.0;0.0;3;acept;not furnished;R$315;R$1,649;R$0;R$21;R$1,985
1244.0;1.0;55.0;2.0;1.0;0.0;-;acept;not furnished;Sem info;R$1,600;R$50;R$25;R$1,675
1245.0;1.0;129.0;4.0;4.0;2.0;14;acept;furnished;R$1,180;R$8,900;R$387;R$113;R$10,580
1246.0;1.0;30.0;1.0;1.0;1.0;14;not acept;not furnished;R$1,379;R$1,660;R$18;R$22;
1247.0;1.0;89.0;2.0;2.0;1.0;5;acept;not furnished;R$1,542;R$2,300;R$238;R$30;R$4,110
1248.0;1.0;98.0;3.0;2.0;2.0;6;acept;furnished;R$961;R$2,500;R$180;R$32;R$3,673
1249.0;1.0;277.0;4.0;4.0;6.0;5;acept;not furnished;R$4,200;R$3,800;R$1,947;R$49;R$9,996
1250.0;1.0;80.0;2.0;2.0;2.0;15;acept;not furnished;R$2,000;R$11,000;R$0;R$140;R$13,140
1251.0;1.0;113.0;2.0;1.0;1.0;5;acept;not furnished;R$1,000;R$3,000;R$50;R$39;R$4,089
1252.0;1.0;25.0;1.0;1.0;0.0;1;not acept;not furnished;R$0;R$1,200;R$35;R$16;R$1,251
1253.0;1.0;212.0;3.0;4.0;4.0;4;acept;not furnished;R$3,400;R$10,000;R$1,250;R$127;R$14,780
1254.0;0.0;53.0;2.0;1.0;1.0;3;acept;not furnished;R$345;R$850;R$15;R$11;R$1,221
1255.0;1.0;235.0;3.0;4.0;3.0;2;acept;not furnished;R$2,000;R$2,550;R$1,000;R$33;R$5,583
1256.0;1.0;100.0;1.0;2.0;2.0;8;acept;not furnished;R$700;R$2,000;R$150;R$18;R$2,868
1257.0;0.0;140.0;4.0;3.0;2.0;14;acept;not furnished;R$1,030;R$3,500;R$220;R$45;R$4,795
1258.0;1.0;51.0;1.0;2.0;1.0;3;not acept;furnished;R$1,062;R$2,100;R$27;R$27;R$3,216
1259.0;0.0;80.0;2.0;1.0;1.0;-;not acept;not furnished;R$0;R$1,100;R$28;R$17;R$1,145
1260.0;1.0;244.0;3.0;4.0;2.0;7;acept;furnished;R$3,500;R$12,000;R$648;R$153;R$16,300
1261.0;1.0;220.0;4.0;4.0;3.0;12;acept;not furnished;R$3,600;R$5,100;R$892;R$65;R$9,657
1262.0;1.0;97.0;3.0;2.0;2.0;14;acept;not furnished;R$1,600;R$1,700;R$125;R$22;R$3,447
1263.0;1.0;25.0;1.0;1.0;0.0;-;acept;not furnished;R$20;R$1,200;R$25;R$19;R$1,264
1264.0;1.0;100.0;3.0;2.0;1.0;4;not acept;furnished;R$950;R$2,700;R$71;R$35;R$3,756
1265.0;1.0;69.0;2.0;1.0;0.0;4;acept;not furnished;R$525;R$3,000;R$0;R$22;R$3,547
1266.0;0.0;143.0;3.0;2.0;3.0;-;acept;not furnished;R$0;R$1,700;R$70;R$26;R$1,796
1267.0;1.0;48.0;1.0;1.0;1.0;3;acept;not furnished;R$660;R$3,300;R$110;R$42;R$4,112
1268.0;0.0;380.0;4.0;6.0;3.0;-;acept;not furnished;R$0;R$4,000;R$455;R$61;R$4,516
1269.0;1.0;340.0;5.0;4.0;2.0;7;acept;not furnished;R$220,000;R$12,000;R$1,000;R$153;R$233,200
1270.0;0.0;165.0;3.0;2.0;0.0;-;acept;not furnished;R$0;R$3,000;R$129;R$46;R$3,175
1271.0;1.0;137.0;3.0;3.0;1.0;9;acept;furnished;R$1,200;R$5,500;R$303;R$70;R$7,073
1272.0;1.0;33.0;2.0;1.0;0.0;6;acept;not furnished;R$300;R$1,900;R$0;R$25;R$2,225
1273.0;1.0;120.0;4.0;3.0;2.0;8;acept;not furnished;R$2,010;R$2,210;R$334;R$28;R$4,582
1274.0;1.0;150.0;4.0;3.0;0.0;2;acept;not furnished;R$0;R$2,850;R$275;R$37;R$3,162
1275.0;1.0;218.0;4.0;4.0;4.0;3;not acept;not furnished;R$2,488;R$4,930;R$1,454;R$63;R$8,935
1276.0;1.0;160.0;4.0;3.0;3.0;3;acept;not furnished;R$1,600;R$7,000;R$542;R$89;R$9,231
1277.0;1.0;85.0;2.0;1.0;0.0;4;acept;furnished;R$620;R$2,190;R$0;R$28;R$2,838
1278.0;1.0;230.0;3.0;3.0;0.0;9;acept;furnished;R$1,700;R$5,000;R$109;R$64;R$6,873
1279.0;1.0;40.0;1.0;1.0;0.0;-;not acept;not furnished;R$0;R$970;R$63;R$15;R$1,048
1280.0;1.0;160.0;4.0;5.0;3.0;2;acept;furnished;R$1,623;R$3,800;R$834;R$49;R$6,306
1281.0;0.0;92.0;3.0;2.0;3.0;6;acept;not furnished;R$700;R$2,100;R$167;R$27;R$2,994
1282.0;1.0;23.0;1.0;1.0;0.0;2;not acept;not furnished;R$30;R$950;R$34;R$13;R$1,027
1283.0;1.0;53.0;2.0;2.0;1.0;9;not acept;not furnished;R$722;R$2,100;R$0;R$27;R$2,849
1284.0;1.0;260.0;3.0;2.0;3.0;10;acept;not furnished;R$3,000;R$8,500;R$1,084;R$108;R$12,690
1285.0;1.0;140.0;3.0;1.0;0.0;-;acept;not furnished;R$0;R$2,700;R$167;R$41;R$2,908
1286.0;1.0;236.0;4.0;5.0;7.0;4;acept;furnished;R$3,000;R$10,800;R$1,084;R$137;R$15,020
1287.0;1.0;250.0;3.0;3.0;3.0;-;acept;not furnished;R$0;R$3,210;R$0;R$49;R$3,259
1288.0;1.0;30.0;2.0;1.0;0.0;-;acept;not furnished;Sem info;R$1,500;R$5;R$23;R$1,528
1289.0;1.0;280.0;4.0;4.0;1.0;1;acept;furnished;R$3,000;R$8,000;R$292;R$102;R$11,390
1290.0;1.0;103.0;3.0;1.0;3.0;2;acept;not furnished;R$1,054;R$3,400;R$94;R$44;R$4,592
1291.0;1.0;60.0;1.0;1.0;0.0;-;acept;furnished;R$0;R$4,100;;R$62;R$4,562
1292.0;1.0;62.0;2.0;1.0;1.0;1;acept;not furnished;R$580;R$1,650;R$92;R$21;R$2,343
